id,facility_level,facility_id,region_type,collection_type,has_component_separation,has_NAT_testing,has_blood_bank_fridge,has_platelet_agitator,blood_bank_staff_count,product_name,product_category,storage_temp_C,shelf_life_days,unit_cost_usd,blood_group,year,month,units_collected_month,units_requested_month,units_crossmatched,units_transfused,tti_screened_pct,tti_positive_pct,units_discarded_tti,units_expired,available_on_survey_day,shortage_in_last_month,shortage_days_last_month,shortage_cause,crossmatch_turnaround_hours,transfusion_reactions_month,maternal_deaths_no_blood,surgical_cancellations_no_blood,cold_chain_maintained,report_submitted
8537,national_blood_centre,BB_0014,peri_urban,VNRD_centralised,1,1,1,1,7,cryoprecipitate,plasma_derived,-25,365,50.0,A_pos,2022,4,207,251,189,137,0.82,7.0,14,0,1,0,0,not_applicable,1.2,1,0,0,1,1
8538,national_blood_centre,BB_0096,urban,VNRD_centralised,1,1,1,1,9,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2024,6,190,240,190,155,0.74,1.3,2,18,0,0,0,not_applicable,0.5,0,0,0,0,1
8539,national_blood_centre,BB_0109,rural,VNRD_centralised,1,1,1,1,10,whole_blood,red_cells,35,42,40.0,O_pos,2024,3,192,236,192,151,0.9,1.6,3,30,0,1,4,demand_surge_trauma,1.7,0,0,0,1,1
8540,national_blood_centre,BB_0008,rural,VNRD_centralised,1,1,1,1,12,packed_RBC,red_cells,35,42,55.0,O_pos,2023,1,206,258,203,135,1.0,9.2,18,36,1,1,3,expired_units,2.1,0,0,1,1,1
8541,national_blood_centre,BB_0112,peri_urban,VNRD_centralised,1,1,1,1,8,fresh_frozen_plasma,plasma,-25,365,45.0,B_pos,2022,4,201,238,201,166,1.0,4.1,8,36,1,0,0,not_applicable,0.5,1,0,0,0,1
8542,national_blood_centre,BB_0089,rural,VNRD_centralised,1,1,1,1,4,platelet_concentrate,platelets,22,5,60.0,A_pos,2024,2,197,224,170,121,0.96,2.5,4,28,1,0,0,not_applicable,1.0,0,0,0,1,0
8543,national_blood_centre,BB_0110,urban,VNRD_centralised,1,1,1,1,13,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2022,6,210,232,180,119,1.0,1.5,3,22,0,0,0,not_applicable,0.5,0,0,0,1,1
8544,national_blood_centre,BB_0097,peri_urban,VNRD_centralised,1,1,1,1,7,group_O_neg_emergency,red_cells,35,42,65.0,B_pos,2024,1,178,247,178,129,1.0,7.7,13,43,1,1,2,reagent_stockout_crossmatch,0.5,1,0,2,1,1
8545,national_blood_centre,BB_0049,urban,VNRD_centralised,1,1,1,1,4,whole_blood,red_cells,35,42,40.0,O_pos,2023,7,191,263,191,147,1.0,8.3,15,32,1,1,1,demand_surge_trauma,0.5,0,2,3,1,0
8546,national_blood_centre,BB_0141,urban,VNRD_centralised,1,1,1,1,10,packed_RBC,red_cells,35,42,55.0,B_pos,2024,7,181,246,180,116,0.88,8.7,15,25,1,1,2,transport_delay,1.6,0,0,1,1,1
8547,national_blood_centre,BB_0059,rural,VNRD_centralised,1,1,1,1,6,fresh_frozen_plasma,plasma,-25,365,45.0,B_pos,2022,4,202,266,189,165,0.92,3.6,7,38,1,0,0,not_applicable,0.5,0,0,0,1,1
8548,national_blood_centre,BB_0052,urban,VNRD_centralised,1,1,1,1,9,platelet_concentrate,platelets,22,5,60.0,B_pos,2023,2,192,256,192,138,0.84,6.1,11,28,1,0,0,not_applicable,2.7,1,0,0,1,1
8549,national_blood_centre,BB_0077,urban,VNRD_centralised,1,1,1,1,3,cryoprecipitate,plasma_derived,-25,365,50.0,B_pos,2022,4,196,244,180,142,1.0,7.9,15,27,1,1,1,seasonal_low_donation,0.5,0,0,1,0,1
8550,national_blood_centre,BB_0039,urban,VNRD_centralised,1,1,1,1,7,group_O_neg_emergency,red_cells,35,42,65.0,B_pos,2024,11,195,234,190,137,1.0,5.8,11,23,1,0,0,not_applicable,0.5,1,0,0,1,1
8551,national_blood_centre,BB_0036,urban,VNRD_centralised,1,1,1,1,3,whole_blood,red_cells,35,42,40.0,O_pos,2024,7,203,250,198,172,1.0,4.5,9,34,1,0,0,not_applicable,2.5,1,0,0,1,1
8552,national_blood_centre,BB_0053,urban,VNRD_centralised,1,1,1,1,11,packed_RBC,red_cells,35,42,55.0,A_pos,2022,4,192,261,192,121,1.0,3.9,7,45,0,1,1,insufficient_donors,1.5,0,2,4,1,1
8553,national_blood_centre,BB_0077,peri_urban,VNRD_centralised,1,1,1,1,4,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2024,11,205,267,205,128,0.93,7.1,14,27,1,0,0,not_applicable,0.7,3,0,0,1,1
8554,national_blood_centre,BB_0066,urban,VNRD_centralised,1,1,1,1,3,platelet_concentrate,platelets,22,5,60.0,B_neg,2022,1,169,251,169,154,1.0,7.8,13,19,1,0,0,not_applicable,0.5,0,0,0,1,1
8555,national_blood_centre,BB_0098,peri_urban,VNRD_centralised,1,1,1,1,9,cryoprecipitate,plasma_derived,-25,365,50.0,A_pos,2021,4,174,256,174,160,1.0,9.0,15,8,1,0,0,not_applicable,0.5,0,0,0,1,0
8556,national_blood_centre,BB_0066,urban,VNRD_centralised,1,1,1,1,5,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2021,11,179,246,154,94,0.89,2.1,3,29,1,1,1,seasonal_low_donation,5.3,0,0,0,1,1
8557,national_blood_centre,BB_0137,peri_urban,VNRD_centralised,1,1,1,1,8,whole_blood,red_cells,35,42,40.0,B_pos,2022,10,232,254,222,171,1.0,4.1,9,38,1,0,0,not_applicable,0.7,1,0,0,1,1
8558,national_blood_centre,BB_0036,rural,VNRD_centralised,1,1,1,1,5,packed_RBC,red_cells,35,42,55.0,A_pos,2022,10,220,273,220,207,0.92,9.7,21,27,0,0,0,not_applicable,0.5,2,0,0,0,1
8559,national_blood_centre,BB_0050,urban,VNRD_centralised,1,1,1,1,9,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2022,12,196,232,196,164,0.97,5.0,9,38,0,0,0,not_applicable,0.5,0,0,0,1,1
8560,national_blood_centre,BB_0079,urban,VNRD_centralised,1,1,1,1,6,platelet_concentrate,platelets,22,5,60.0,O_pos,2023,8,192,232,184,119,0.84,3.1,5,23,0,0,0,not_applicable,1.8,0,0,0,1,1
8561,national_blood_centre,BB_0077,urban,VNRD_centralised,1,1,1,1,7,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2022,3,214,248,210,118,0.83,6.3,13,46,1,0,0,not_applicable,2.0,2,0,0,1,1
8562,national_blood_centre,BB_0078,urban,VNRD_centralised,1,1,1,1,7,group_O_neg_emergency,red_cells,35,42,65.0,B_pos,2023,6,206,237,179,98,1.0,2.9,5,23,1,0,0,not_applicable,2.4,1,0,0,1,1
8563,national_blood_centre,BB_0033,urban,VNRD_centralised,1,1,1,1,6,whole_blood,red_cells,35,42,40.0,A_pos,2022,12,167,273,167,128,0.85,3.0,5,19,1,0,0,not_applicable,1.2,0,0,0,1,1
8564,national_blood_centre,BB_0095,rural,VNRD_centralised,1,1,1,1,5,packed_RBC,red_cells,35,42,55.0,O_pos,2022,5,187,247,187,150,0.91,3.7,6,29,1,0,0,not_applicable,0.5,0,0,0,1,1
8565,national_blood_centre,BB_0149,rural,VNRD_centralised,1,1,1,1,8,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2021,10,193,237,193,189,0.95,3.8,7,24,1,0,0,not_applicable,1.1,0,0,0,1,1
8566,national_blood_centre,BB_0034,urban,VNRD_centralised,1,1,1,1,8,platelet_concentrate,platelets,22,5,60.0,B_pos,2024,6,206,261,206,176,1.0,5.0,10,17,1,0,0,not_applicable,1.7,1,0,0,1,1
8567,national_blood_centre,BB_0145,peri_urban,VNRD_centralised,1,1,1,1,9,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2023,8,179,254,179,175,0.98,4.0,7,26,0,0,0,not_applicable,2.1,1,0,0,1,1
8568,national_blood_centre,BB_0009,rural,VNRD_centralised,1,1,1,1,10,group_O_neg_emergency,red_cells,35,42,65.0,O_neg,2023,7,183,244,181,121,0.87,0.8,1,38,1,0,0,not_applicable,2.1,0,0,0,1,1
8569,national_blood_centre,BB_0048,rural,VNRD_centralised,1,1,1,1,6,whole_blood,red_cells,35,42,40.0,O_pos,2023,10,223,240,175,148,0.93,0.6,1,34,1,1,1,seasonal_low_donation,0.5,0,1,0,1,1
8570,national_blood_centre,BB_0132,urban,VNRD_centralised,1,1,1,1,14,packed_RBC,red_cells,35,42,55.0,B_pos,2021,11,201,258,196,133,0.97,4.7,9,23,0,0,0,not_applicable,0.6,1,0,0,1,1
8571,national_blood_centre,BB_0021,urban,VNRD_centralised,1,1,1,1,10,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2022,6,200,236,195,123,0.73,1.9,3,30,1,0,0,not_applicable,1.9,1,0,0,1,1
8572,national_blood_centre,BB_0040,urban,VNRD_centralised,1,1,1,1,9,platelet_concentrate,platelets,22,5,60.0,O_pos,2024,9,211,268,196,117,0.97,5.7,12,4,1,1,2,demand_surge_obstetric,1.2,3,0,3,1,1
8573,national_blood_centre,BB_0065,urban,VNRD_centralised,1,1,1,1,8,cryoprecipitate,plasma_derived,-25,365,50.0,A_pos,2022,4,210,242,207,127,0.92,8.9,18,43,1,0,0,not_applicable,1.1,0,0,0,1,0
8574,national_blood_centre,BB_0077,rural,VNRD_centralised,1,1,1,1,9,group_O_neg_emergency,red_cells,35,42,65.0,B_pos,2024,10,215,258,215,131,0.92,8.1,17,18,1,1,8,TTI_positive_discard,4.7,0,0,1,1,1
8575,national_blood_centre,BB_0099,rural,VNRD_centralised,1,1,1,1,6,whole_blood,red_cells,35,42,40.0,O_pos,2024,11,209,240,184,109,0.85,5.6,11,9,0,0,0,not_applicable,0.5,0,0,0,1,1
8576,national_blood_centre,BB_0138,urban,VNRD_centralised,1,1,1,1,7,packed_RBC,red_cells,35,42,55.0,O_pos,2022,2,217,266,200,145,0.99,7.9,17,35,0,0,0,not_applicable,0.5,0,0,0,1,1
8577,national_blood_centre,BB_0002,rural,VNRD_centralised,1,1,1,1,6,fresh_frozen_plasma,plasma,-25,365,45.0,O_neg,2022,9,227,234,189,147,0.89,8.9,20,23,1,1,1,seasonal_low_donation,1.4,0,0,0,1,1
8578,national_blood_centre,BB_0112,urban,VNRD_centralised,1,1,1,1,12,platelet_concentrate,platelets,22,5,60.0,O_pos,2022,1,188,227,181,123,1.0,4.5,8,7,0,0,0,not_applicable,0.7,1,0,0,0,1
8579,national_blood_centre,BB_0003,urban,VNRD_centralised,1,1,1,1,12,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2021,6,209,272,208,131,0.88,8.3,17,7,1,0,0,not_applicable,0.5,0,0,0,1,1
8580,national_blood_centre,BB_0042,peri_urban,VNRD_centralised,1,1,1,1,6,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2021,12,224,226,192,118,1.0,6.3,14,29,1,0,0,not_applicable,1.2,0,0,0,1,1
8581,national_blood_centre,BB_0094,peri_urban,VNRD_centralised,1,1,1,1,8,whole_blood,red_cells,35,42,40.0,A_neg,2024,5,181,247,181,105,0.98,1.7,3,24,0,0,0,not_applicable,0.5,1,0,0,1,0
8582,national_blood_centre,BB_0084,urban,VNRD_centralised,1,1,1,1,11,packed_RBC,red_cells,35,42,55.0,O_pos,2024,4,170,242,170,131,0.91,4.9,8,12,1,0,0,not_applicable,0.5,0,0,0,1,1
8583,national_blood_centre,BB_0092,urban,VNRD_centralised,1,1,1,1,6,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2024,8,167,240,167,102,1.0,5.9,9,42,1,0,0,not_applicable,6.6,0,0,0,1,1
8584,national_blood_centre,BB_0116,urban,VNRD_centralised,1,1,1,1,11,platelet_concentrate,platelets,22,5,60.0,O_pos,2024,9,206,234,187,135,1.0,11.5,23,37,1,0,0,not_applicable,3.7,1,0,0,1,1
8585,national_blood_centre,BB_0024,urban,VNRD_centralised,1,1,1,1,6,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2023,4,205,236,204,133,1.0,9.7,19,24,1,0,0,not_applicable,0.5,0,0,0,1,1
8586,national_blood_centre,BB_0072,peri_urban,VNRD_centralised,1,1,1,1,12,group_O_neg_emergency,red_cells,35,42,65.0,A_pos,2023,9,201,248,201,147,0.89,3.7,7,27,1,1,1,seasonal_low_donation,0.5,0,0,1,1,1
8587,national_blood_centre,BB_0034,peri_urban,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.0,O_pos,2021,11,196,209,152,77,0.93,2.5,4,36,1,0,0,not_applicable,0.5,0,0,0,1,0
8588,national_blood_centre,BB_0067,urban,VNRD_centralised,1,1,1,1,3,packed_RBC,red_cells,35,42,55.0,O_pos,2022,6,197,273,191,170,0.95,0.5,0,34,1,1,1,TTI_positive_discard,0.8,2,0,1,1,1
8589,national_blood_centre,BB_0028,urban,VNRD_centralised,1,1,1,1,9,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2022,5,202,252,202,160,0.94,2.6,5,18,1,0,0,not_applicable,3.6,1,0,0,1,1
8590,national_blood_centre,BB_0045,urban,VNRD_centralised,1,1,1,1,5,platelet_concentrate,platelets,22,5,60.0,A_neg,2022,8,224,261,185,134,0.97,2.5,5,21,1,0,0,not_applicable,0.5,1,0,0,0,1
8591,national_blood_centre,BB_0107,rural,VNRD_centralised,1,1,1,1,6,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2023,8,192,212,171,151,0.86,0.5,0,19,0,0,0,not_applicable,0.5,0,0,0,1,1
8592,national_blood_centre,BB_0058,peri_urban,VNRD_centralised,1,1,1,1,5,group_O_neg_emergency,red_cells,35,42,65.0,B_pos,2022,6,210,253,190,109,0.83,3.5,7,25,0,0,0,not_applicable,0.5,0,0,0,1,1
8593,national_blood_centre,BB_0132,rural,VNRD_centralised,1,1,1,1,4,whole_blood,red_cells,35,42,40.0,O_pos,2024,4,195,244,179,147,0.99,6.2,12,14,1,1,1,expired_units,2.6,1,1,4,1,1
8594,national_blood_centre,BB_0047,urban,VNRD_centralised,1,1,1,1,9,packed_RBC,red_cells,35,42,55.0,O_pos,2023,12,218,246,200,162,0.94,6.8,14,29,1,0,0,not_applicable,0.6,0,0,0,1,1
8595,national_blood_centre,BB_0142,urban,VNRD_centralised,1,1,1,1,8,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2023,10,188,235,188,160,0.86,1.6,3,30,1,0,0,not_applicable,0.9,0,0,0,1,1
8596,national_blood_centre,BB_0040,urban,VNRD_centralised,1,1,1,1,3,platelet_concentrate,platelets,22,5,60.0,O_pos,2024,10,192,236,192,175,1.0,1.9,3,28,1,0,0,not_applicable,0.8,0,0,0,1,1
8597,national_blood_centre,BB_0041,peri_urban,VNRD_centralised,1,1,1,1,5,cryoprecipitate,plasma_derived,-25,365,50.0,AB_pos,2022,10,199,261,199,158,1.0,5.1,10,9,0,0,0,not_applicable,1.2,0,0,0,1,1
8598,national_blood_centre,BB_0083,peri_urban,VNRD_centralised,1,1,1,1,15,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2022,12,180,243,180,157,1.0,10.1,18,13,1,0,0,not_applicable,1.2,1,0,0,1,1
8599,national_blood_centre,BB_0078,urban,VNRD_centralised,1,1,1,1,6,whole_blood,red_cells,35,42,40.0,O_pos,2022,5,211,226,180,158,0.9,8.0,16,21,1,0,0,not_applicable,0.9,1,0,0,1,1
8600,national_blood_centre,BB_0008,peri_urban,VNRD_centralised,1,1,1,1,7,packed_RBC,red_cells,35,42,55.0,AB_neg,2023,1,195,269,192,123,0.84,0.5,0,20,1,1,12,demand_surge_trauma,0.5,0,0,0,1,1
8601,national_blood_centre,BB_0006,urban,VNRD_centralised,1,1,1,1,2,fresh_frozen_plasma,plasma,-25,365,45.0,A_pos,2024,3,218,260,218,138,1.0,5.9,12,30,1,0,0,not_applicable,0.5,0,0,0,1,1
8602,national_blood_centre,BB_0009,urban,VNRD_centralised,1,1,1,1,15,platelet_concentrate,platelets,22,5,60.0,B_pos,2023,9,200,245,197,152,0.86,4.5,9,26,0,1,3,TTI_positive_discard,1.0,1,2,0,1,1
8603,national_blood_centre,BB_0100,rural,VNRD_centralised,1,1,1,1,11,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2024,2,163,249,163,147,0.89,3.9,6,17,1,0,0,not_applicable,0.5,1,0,0,0,1
8604,national_blood_centre,BB_0073,urban,VNRD_centralised,1,1,1,1,10,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2024,6,186,251,180,143,0.96,2.8,5,27,1,1,1,insufficient_donors,0.5,0,0,2,1,1
8605,national_blood_centre,BB_0145,rural,VNRD_centralised,1,1,1,1,10,whole_blood,red_cells,35,42,40.0,O_pos,2022,1,173,271,173,123,0.92,3.3,5,18,0,0,0,not_applicable,1.2,0,0,0,1,1
8606,national_blood_centre,BB_0084,urban,VNRD_centralised,1,1,1,1,2,packed_RBC,red_cells,35,42,55.0,A_pos,2024,1,201,274,201,150,1.0,9.0,18,34,1,0,0,not_applicable,0.5,0,0,0,1,1
8607,national_blood_centre,BB_0007,peri_urban,VNRD_centralised,1,1,1,1,3,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2022,12,199,272,199,157,0.81,0.5,0,45,1,1,2,TTI_positive_discard,0.7,1,2,1,1,0
8608,national_blood_centre,BB_0093,urban,VNRD_centralised,1,1,1,1,8,platelet_concentrate,platelets,22,5,60.0,AB_neg,2021,7,190,231,179,124,1.0,7.8,14,13,0,1,6,seasonal_low_donation,1.1,1,2,3,1,1
8609,national_blood_centre,BB_0091,rural,VNRD_centralised,1,1,1,1,2,cryoprecipitate,plasma_derived,-25,365,50.0,AB_pos,2023,4,197,241,188,178,0.95,1.3,2,19,1,0,0,not_applicable,0.5,1,0,0,1,1
8610,national_blood_centre,BB_0021,urban,VNRD_centralised,1,1,1,1,13,group_O_neg_emergency,red_cells,35,42,65.0,A_pos,2024,12,207,262,207,116,0.83,8.0,16,50,1,0,0,not_applicable,0.5,2,0,0,1,1
8611,national_blood_centre,BB_0101,urban,VNRD_centralised,1,1,1,1,16,whole_blood,red_cells,35,42,40.0,O_pos,2024,4,199,237,199,114,1.0,2.1,4,29,1,0,0,not_applicable,2.4,2,0,0,1,1
8612,national_blood_centre,BB_0017,rural,VNRD_centralised,1,1,1,1,6,packed_RBC,red_cells,35,42,55.0,O_pos,2022,11,182,271,182,126,1.0,2.2,4,25,1,1,4,TTI_positive_discard,0.5,0,0,0,1,1
8613,national_blood_centre,BB_0075,peri_urban,VNRD_centralised,1,1,1,1,11,fresh_frozen_plasma,plasma,-25,365,45.0,B_pos,2022,10,242,233,185,150,0.72,5.3,12,25,1,0,0,not_applicable,1.3,0,0,0,1,1
8614,national_blood_centre,BB_0039,urban,VNRD_centralised,1,1,1,1,4,platelet_concentrate,platelets,22,5,60.0,O_pos,2023,1,216,245,209,185,1.0,6.0,12,32,0,1,2,demand_surge_trauma,1.4,0,0,1,1,1
8615,national_blood_centre,BB_0073,rural,VNRD_centralised,1,1,1,1,6,cryoprecipitate,plasma_derived,-25,365,50.0,B_pos,2024,9,203,273,203,150,0.84,10.5,21,19,1,1,3,seasonal_low_donation,0.5,0,0,12,1,0
8616,national_blood_centre,BB_0099,urban,VNRD_centralised,1,1,1,1,5,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2022,5,209,238,198,150,1.0,12.3,25,5,0,0,0,not_applicable,0.7,0,0,0,1,1
8617,national_blood_centre,BB_0104,rural,VNRD_centralised,1,1,1,1,3,whole_blood,red_cells,35,42,40.0,O_pos,2023,7,190,238,188,138,0.91,7.0,13,35,1,0,0,not_applicable,0.5,0,0,0,1,1
8618,national_blood_centre,BB_0033,peri_urban,VNRD_centralised,1,1,1,1,8,packed_RBC,red_cells,35,42,55.0,B_pos,2022,7,205,252,205,205,0.79,4.8,9,17,0,0,0,not_applicable,0.5,1,0,0,1,1
8619,national_blood_centre,BB_0057,peri_urban,VNRD_centralised,1,1,1,1,7,fresh_frozen_plasma,plasma,-25,365,45.0,B_pos,2023,4,210,240,182,108,1.0,4.4,9,25,0,0,0,not_applicable,0.5,0,0,0,1,1
8620,national_blood_centre,BB_0094,peri_urban,VNRD_centralised,1,1,1,1,8,platelet_concentrate,platelets,22,5,60.0,A_pos,2022,7,194,247,194,179,0.87,5.0,9,24,1,1,1,insufficient_donors,0.5,0,0,0,1,1
8621,national_blood_centre,BB_0111,peri_urban,VNRD_centralised,1,1,1,1,10,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2023,9,189,252,189,158,0.96,5.7,10,21,1,0,0,not_applicable,0.9,2,0,0,1,1
8622,national_blood_centre,BB_0037,urban,VNRD_centralised,1,1,1,1,2,group_O_neg_emergency,red_cells,35,42,65.0,AB_pos,2024,11,198,252,186,152,1.0,3.9,7,15,0,0,0,not_applicable,2.0,1,0,0,1,1
8623,national_blood_centre,BB_0140,rural,VNRD_centralised,1,1,1,1,13,whole_blood,red_cells,35,42,40.0,O_neg,2023,9,195,260,195,168,0.9,10.3,20,15,1,0,0,not_applicable,0.5,1,0,0,1,1
8624,national_blood_centre,BB_0085,urban,VNRD_centralised,1,1,1,1,7,packed_RBC,red_cells,35,42,55.0,A_pos,2024,9,206,256,206,115,0.92,6.2,12,19,1,0,0,not_applicable,0.7,0,0,0,1,1
8625,national_blood_centre,BB_0133,peri_urban,VNRD_centralised,1,1,1,1,7,fresh_frozen_plasma,plasma,-25,365,45.0,B_pos,2021,5,189,264,189,152,0.93,5.0,9,18,0,0,0,not_applicable,0.5,0,0,0,1,1
8626,national_blood_centre,BB_0133,peri_urban,VNRD_centralised,1,1,1,1,17,platelet_concentrate,platelets,22,5,60.0,O_pos,2022,6,201,260,201,141,0.88,5.7,11,11,1,1,3,demand_surge_trauma,1.6,2,0,3,1,1
8627,national_blood_centre,BB_0002,urban,VNRD_centralised,1,1,1,1,6,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2022,1,191,256,191,142,0.87,3.5,6,31,0,1,1,demand_surge_obstetric,0.5,1,0,1,1,1
8628,national_blood_centre,BB_0094,urban,VNRD_centralised,1,1,1,1,11,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2021,12,182,279,182,104,0.92,3.9,7,25,0,0,0,not_applicable,1.0,0,0,0,1,1
8629,national_blood_centre,BB_0103,urban,VNRD_centralised,1,1,1,1,10,whole_blood,red_cells,35,42,40.0,B_pos,2023,11,194,230,187,155,0.85,9.6,18,15,1,1,1,collection_campaign_failed,0.5,1,1,2,0,1
8630,national_blood_centre,BB_0017,urban,VNRD_centralised,1,1,1,1,3,packed_RBC,red_cells,35,42,55.0,B_pos,2024,6,196,257,187,134,1.0,4.1,8,33,1,0,0,not_applicable,0.5,1,0,0,1,1
8631,national_blood_centre,BB_0114,urban,VNRD_centralised,1,1,1,1,14,fresh_frozen_plasma,plasma,-25,365,45.0,A_pos,2023,3,193,261,181,106,1.0,9.2,17,31,1,0,0,not_applicable,1.2,1,0,0,1,1
8632,national_blood_centre,BB_0134,urban,VNRD_centralised,1,1,1,1,9,platelet_concentrate,platelets,22,5,60.0,A_pos,2024,1,202,228,180,133,1.0,4.0,8,36,1,0,0,not_applicable,0.5,0,0,0,0,1
8633,national_blood_centre,BB_0123,urban,VNRD_centralised,1,1,1,1,5,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2024,6,192,246,192,126,0.97,7.9,15,17,1,0,0,not_applicable,2.2,2,0,0,1,1
8634,national_blood_centre,BB_0073,urban,VNRD_centralised,1,1,1,1,13,group_O_neg_emergency,red_cells,35,42,65.0,B_pos,2021,2,200,249,200,134,0.96,7.0,14,32,0,0,0,not_applicable,0.5,0,0,0,1,1
8635,national_blood_centre,BB_0099,rural,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.0,A_pos,2021,2,215,274,205,163,0.89,12.9,27,32,1,1,5,demand_surge_trauma,2.1,0,0,4,1,1
8636,national_blood_centre,BB_0098,urban,VNRD_centralised,1,1,1,1,4,packed_RBC,red_cells,35,42,55.0,O_neg,2021,8,185,281,185,109,0.79,2.8,5,15,0,0,0,not_applicable,5.0,0,0,0,1,1
8637,national_blood_centre,BB_0146,urban,VNRD_centralised,1,1,1,1,9,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2023,3,217,288,212,179,0.96,6.4,13,27,1,0,0,not_applicable,0.5,0,0,0,1,1
8638,national_blood_centre,BB_0106,peri_urban,VNRD_centralised,1,1,1,1,10,platelet_concentrate,platelets,22,5,60.0,O_neg,2022,3,171,231,169,106,0.89,4.7,8,27,1,1,2,expired_units,6.8,0,0,2,1,1
8639,national_blood_centre,BB_0148,urban,VNRD_centralised,1,1,1,1,7,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2021,11,201,232,201,158,0.84,0.5,1,42,1,0,0,not_applicable,0.5,0,0,0,1,1
8640,national_blood_centre,BB_0031,peri_urban,VNRD_centralised,1,1,1,1,12,group_O_neg_emergency,red_cells,35,42,65.0,A_pos,2022,4,212,265,210,172,0.82,0.5,1,0,1,0,0,not_applicable,5.5,1,0,0,1,1
8641,national_blood_centre,BB_0038,urban,VNRD_centralised,1,1,1,1,12,whole_blood,red_cells,35,42,40.0,A_pos,2022,5,196,258,196,168,0.74,2.3,4,14,0,0,0,not_applicable,2.6,0,0,0,1,0
8642,national_blood_centre,BB_0047,urban,VNRD_centralised,1,1,1,1,4,packed_RBC,red_cells,35,42,55.0,A_pos,2024,1,195,234,175,132,0.96,7.0,13,18,1,0,0,not_applicable,1.3,1,0,0,1,1
8643,national_blood_centre,BB_0017,peri_urban,VNRD_centralised,1,1,1,1,11,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2024,11,178,233,178,120,0.78,11.6,20,10,1,0,0,not_applicable,0.5,0,0,0,1,1
8644,national_blood_centre,BB_0110,rural,VNRD_centralised,1,1,1,1,3,platelet_concentrate,platelets,22,5,60.0,A_pos,2024,9,209,261,209,144,0.96,5.1,10,30,1,1,2,demand_surge_obstetric,1.5,2,1,1,1,1
8645,national_blood_centre,BB_0111,urban,VNRD_centralised,1,1,1,1,11,cryoprecipitate,plasma_derived,-25,365,50.0,B_pos,2021,2,216,257,211,162,0.97,4.5,9,26,1,1,3,seasonal_low_donation,0.5,1,0,0,1,1
8646,national_blood_centre,BB_0069,urban,VNRD_centralised,1,1,1,1,12,group_O_neg_emergency,red_cells,35,42,65.0,O_neg,2024,10,203,245,184,125,0.85,7.9,16,24,0,1,1,demand_surge_trauma,0.5,0,0,5,1,1
8647,national_blood_centre,BB_0015,urban,VNRD_centralised,1,1,1,1,4,whole_blood,red_cells,35,42,40.0,O_pos,2022,8,180,273,180,127,0.93,4.7,8,17,0,0,0,not_applicable,0.5,0,0,0,0,1
8648,national_blood_centre,BB_0082,peri_urban,VNRD_centralised,1,1,1,1,5,packed_RBC,red_cells,35,42,55.0,O_pos,2022,9,198,254,198,175,0.9,9.5,18,26,1,1,11,insufficient_donors,0.9,1,0,1,1,1
8649,national_blood_centre,BB_0134,urban,VNRD_centralised,1,1,1,1,5,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2022,3,220,249,220,175,1.0,3.1,6,24,1,0,0,not_applicable,0.5,0,0,0,1,1
8650,national_blood_centre,BB_0147,urban,VNRD_centralised,1,1,1,1,5,platelet_concentrate,platelets,22,5,60.0,A_pos,2024,7,202,241,199,160,1.0,4.8,9,26,1,0,0,not_applicable,3.1,1,0,0,1,1
8651,national_blood_centre,BB_0078,urban,VNRD_centralised,1,1,1,1,7,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2023,5,189,251,182,133,1.0,6.8,12,36,0,0,0,not_applicable,1.7,0,0,0,1,1
